編號,案件類型,發生日期,發生時段,發生地點,定位地點,lat,lon
794,住宅竊盜,1050328,19~21,台北市萬華區長泰街241~270號,台北市萬華區長泰街241號,25.0214346,121.4946658
795,住宅竊盜,1050328,22~24,台北市大安區德安里敦化南路1段331~360號,台北市大安區德安里敦化南路1段331 號,25.0340649,121.549284
796,住宅竊盜,1050330,10~12,台北市內湖區文德路22巷16弄1~30號,台北市內湖區文德路22巷16弄1號,25.0774328,121.5800252
797,住宅竊盜,1050330,22~24,台北市北投區中庸里大業路691~720號,台北市北投區中庸里大業路691 號,25.1371817,121.5001847
798,住宅竊盜,1050331,22~24,台北市士林區臨溪里至善路二段323巷1~30號,台北市士林區臨溪里至善路二段323巷1號,25.0980858,121.5414417
799,住宅竊盜,1050401,16~18,台北市萬華區頂碩里7鄰大埔街1~30號,台北市萬華區頂碩里7鄰大埔街1號,25.0325883,121.5042336
800,住宅竊盜,1050401,22~24,台北市信義區永吉里松山路151~180號,台北市信義區永吉里松山路151號,25.046597,121.578015
801,住宅竊盜,1050402,19~21,台北市信義區大道里中坡南路1~30號,台北市信義區大道里中坡南路1號,25.041728,121.584667
802,住宅竊盜,1050403,13~15,台北市萬華區青年路31~60號,台北市萬華區青年路31號,25.0254958,121.5046556
803,住宅竊盜,1050403,13~15,台北市萬華區青年路31~60號,台北市萬華區青年路31號,25.0254958,121.5046556
804,住宅竊盜,1050403,16~18,台北市北投區榮華里富貴一路1巷1~30號,台北市北投區榮華里富貴一路1巷1號,25.1140843,121.5238046
805,住宅竊盜,1050403,19~21,台北市萬華區廣州街61~90號,台北市萬華區廣州街61號,25.0364775,121.5046395
806,住宅竊盜,1050404,07~09,台北市北投區中央里中央南路一段102巷1~30號,台北市北投區中央里中央南路一段102巷1號,25.1330116,121.5016154
807,住宅竊盜,1050404,10~12,台北市北投區石牌里明德路67巷1~30號,台北市北投區石牌里明德路67巷1號,25.1084885,121.5183291
808,住宅竊盜,1050405,22~24,台北市大安區錦泰里7鄰杭州南路二段61巷1~30號,台北市大安區錦泰里7鄰杭州南路二段61巷1號,25.0303916,121.5223252
809,住宅竊盜,1050406,16~18,台北市大同區景星里迪化街2段61~90號,台北市大同區景星里迪化街2段61 號,25.0647795,121.509412
810,住宅竊盜,1050407,07~09,台北市文山區興旺里10鄰福興路4巷7弄1~30號,台北市文山區興旺里10鄰福興路4巷7弄1號,25.0033299,121.5514039
811,住宅竊盜,1050407,10~12,台北市中正區南門里延平南路181~210號,台北市中正區南門里延平南路181號,25.0342563,121.5075713
812,住宅竊盜,1050407,13~15,台北市大同區蓬萊里大龍街181~210號,台北市大同區蓬萊里大龍街181號,25.069009,121.516003
813,住宅竊盜,1050408,13~15,台北市大同區光能里寧夏路31~60號,台北市大同區光能里寧夏路31號,25.0559705,121.5152475
814,住宅竊盜,1050408,19~21,台北市南港區舊莊里合順街8巷5弄31~60號,台北市南港區舊莊里合順街8巷5弄31號,25.04224,121.619349
815,住宅竊盜,1050408,19~21,台北市松山區民生東路三段112巷7弄1~30號,台北市松山區民生東路三段112巷7弄1號,25.0586401,121.5463679
816,住宅竊盜,1050409,19~21,台北市萬華區新和里19鄰中華路二段416巷61~90號,台北市萬華區新和里19鄰中華路二段416巷61號,25.0275063,121.5030806
817,住宅竊盜,1050410,01~03,台北市文山區華興里24鄰富山路1~30號,台北市文山區華興里24鄰富山路1號,24.9893709,121.554139
818,住宅竊盜,1050410,16~18,台北市松山區南京東路五段391~420號,台北市松山區南京東路五段391號,25.0515093,121.5693895
819,住宅竊盜,1050410,22~24,台北市內湖區康寧路三段99巷10弄1~30號,台北市內湖區康寧路三段99巷10弄1號,25.0723414,121.6105088
820,住宅竊盜,1050411,19~21,台北市內湖區成功路三段91~120號,台北市內湖區成功路三段91號,25.0786078,121.589824
821,住宅竊盜,1050413,19~21,台北市士林區福華里12鄰承德路四段40巷121~150號,台北市士林區福華里12鄰承德路四段40巷121號,25.081763,121.520467
822,住宅竊盜,1050414,01~03,台北市中山區松江路37巷1~30號,台北市中山區松江路37巷1號,25.0476381,121.5333815
823,住宅竊盜,1050414,01~03,台北市松山區寶清街1~30號,台北市松山區寶清街1號,25.0496729,121.5691247
824,住宅竊盜,1050414,07~09,台北市文山區興業里興隆路2段181~210號,台北市文山區興業里興隆路2段181 號,25.0006753,121.5492479
825,住宅竊盜,1050414,19~21,台北市士林區社子里中正路601~630號,台北市士林區社子里中正路601號,25.086467,121.510007
826,住宅竊盜,1050415,10~12,台北市大安區古風里師大路31~60號,台北市大安區古風里師大路31號,25.0249632,121.5286486
827,住宅竊盜,1050415,10~12,台北市大安區光信里光復南路451~480號,台北市大安區光信里光復南路451 號,25.0356458,121.5574495
828,住宅竊盜,1050416,01~03,台北市士林區聖山里15鄰德行東路190巷6弄1~30號,台北市士林區聖山里15鄰德行東路190巷6弄1號,25.1077034,121.5313827
829,住宅竊盜,1050416,07~09,台北市北投區湖山里紗帽路1~30號,台北市北投區湖山里紗帽路1號,25.14061,121.536821
830,住宅竊盜,1050416,22~24,台北市中正區永昌里汀州路一段242巷1~30號,台北市中正區永昌里汀州路一段242巷1號,25.0272215,121.5102955
831,住宅竊盜,1050418,22~24,台北市中正區永功里汀州路1段312巷1~30號,台北市中正區永功里汀州路1段312巷1 號,25.0259702,121.5119463
832,住宅竊盜,1050419,01~03,台北市中正區永昌里汀州路一段211~240號,台北市中正區永昌里汀州路一段211號,25.026976,121.511778
833,住宅竊盜,1050419,19~21,台北市文山區萬盛里羅斯福路五段53巷1~30號,台北市文山區萬盛里羅斯福路五段53巷1號,25.0068444,121.5393967
834,住宅竊盜,1050419,19~21,台北市大同區永樂里民樂街1~30號,台北市大同區永樂里民樂街1號,25.054353,121.510307
835,住宅竊盜,1050419,19~21,台北市北投區永明里立農街二段202巷2弄1~30號,台北市北投區永明里立農街二段202巷2弄1號,25.1184611,121.5140814
836,住宅竊盜,1050419,22~24,台北市內湖區內湖路一段91巷1~30號,台北市內湖區內湖路一段91巷1號,25.0846722,121.5609399
837,住宅竊盜,1050420,19~21,台北市中正區永昌里汀州路一段242巷1~30號,台北市中正區永昌里汀州路一段242巷1號,25.0272215,121.5102955
838,住宅竊盜,1050421,01~03,台北市中山區民權東路二段135巷1~30號,台北市中山區民權東路二段135巷1號,25.0643204,121.5352004
839,住宅竊盜,1050421,16~18,台北市北投區永和里行義路140巷1~30號,台北市北投區永和里行義路140巷1號,25.129682,121.528045
840,住宅竊盜,1050423,04~06,台北市北投區文化里文化三路61~90號,台北市北投區文化里文化三路61號,25.1394116,121.4981165
841,住宅竊盜,1050424,04~06,台北市中正區頂東里晉江街124巷8弄1~30號,台北市中正區頂東里晉江街124巷8弄1號,25.021838,121.5250716
842,住宅竊盜,1050424,07~09,台北市南港區百福里福德街339巷5弄1~30號,台北市南港區百福里福德街339巷5弄1 號,25.0385532,121.5890695
843,住宅竊盜,1050424,10~12,台北市信義區六藝里永吉路180巷70弄1~30號,台北市信義區六藝里永吉路180巷70弄1 號,25.0429787,121.571322
844,住宅竊盜,1050425,04~06,台北市中山區農安街1~30號,台北市中山區農安街1 號,25.064967,121.5295986
845,住宅竊盜,1050425,10~12,台北市大安區仁愛里大安路一段106巷1~30號,台北市大安區仁愛里大安路一段106巷1號,25.0396433,121.5462231
846,住宅竊盜,1050425,10~12,台北市萬華區環河南路2段271~300號,台北市萬華區環河南路2段271 號,25.0324736,121.4917263
847,住宅竊盜,1050425,22~24,台北市松山區慶城街31~60號,台北市松山區慶城街31號,25.054026,121.545534
848,住宅竊盜,1050425,22~24,台北市北投區東華里立農街2段151~180號,台北市北投區東華里立農街2段151 號,25.1187564,121.5150536
849,住宅竊盜,1050425,22~24,台北市北投區東華里立農街2段151~180號,台北市北投區東華里立農街2段151 號,25.1187564,121.5150536
850,住宅竊盜,1050426,04~06,台北市萬華區萬大路277巷31~60號,台北市萬華區萬大路277巷31號,25.0254234,121.5017454
851,住宅竊盜,1050426,13~15,台北市中山區吉林路161巷1~30號,台北市中山區吉林路161巷1號,25.0590072,121.5309119
852,住宅竊盜,1050427,04~06,台北市信義區大道里忠孝東路五段790巷25弄1~30號,台北市信義區大道里忠孝東路五段790巷25弄1號,25.0424718,121.5828219
853,住宅竊盜,1050427,04~06,台北市中山區林森北路119巷31~60號,台北市中山區林森北路119巷31號,25.0505507,121.5262629
854,住宅竊盜,1050427,07~09,台北市內湖區行善路361~390號,台北市內湖區行善路361號,25.0564969,121.5752474
855,住宅竊盜,1050427,13~15,台北市大同區玉泉里忠孝西路二段1~30號,台北市大同區玉泉里忠孝西路二段1號,25.0482151,121.5099164
856,住宅竊盜,1050427,16~18,台北市大安區仁愛里大安路一段96巷1~30號,台北市大安區仁愛里大安路一段96巷1號,25.0407239,121.545759
857,住宅竊盜,1050427,16~18,台北市南港區重陽里向陽路258巷,台北市南港區重陽里向陽路258巷,25.0583266,121.5950937
858,住宅竊盜,1050429,19~21,台北市中正區永昌里中華路二段381巷1~30號,台北市中正區永昌里中華路二段381巷1號,25.0265755,121.5078696
859,住宅竊盜,1050430,10~12,台北市大同區斯文里承德路三段61~90號,台北市大同區斯文里承德路三段61號,25.0653576,121.5185722
860,住宅竊盜,1050501,10~12,台北市大安區臥龍街151~180號,台北市大安區臥龍街151號,25.024116,121.546864
861,住宅竊盜,1050501,22~24,台北市大安區正聲里03鄰光復南路260巷31~60號,台北市大安區正聲里03鄰光復南路260巷31號,25.0401451,121.5560157
862,住宅竊盜,1050502,10~12,台北市大同區朝陽里南京西路344巷31~60號,台北市大同區朝陽里南京西路344巷31號,25.0529685,121.5122424
863,住宅竊盜,1050502,13~15,台北市松山區敦化北路145巷18弄1~30號,台北市松山區敦化北路145巷18弄1號,25.048607,121.550231
864,住宅竊盜,1050503,19~21,台北市大安區敦煌里信義路四段265巷20弄1~30號,台北市大安區敦煌里信義路四段265巷20弄1號,25.0345536,121.5543984
865,住宅竊盜,1050505,13~15,台北市大同區斯文里承德路三段61~90號,台北市大同區斯文里承德路三段61號,25.0653576,121.5185722
866,住宅竊盜,1050506,01~03,台北市南港區東新里興南街64巷26弄1~30號,台北市南港區東新里興南街64巷26弄1 號,25.0548991,121.6012955
867,住宅竊盜,1050508,07~09,台北市大同區星明里太原路175巷1~30號,台北市大同區星明里太原路175巷1號,25.055896,121.517093
868,住宅竊盜,1050508,07~09,台北市內湖區安泰街31~60號,台北市內湖區安泰街31號,25.0735706,121.6182154
869,住宅竊盜,1050508,19~21,台北市大安區龍圖里建國南路2段79巷1~30號,台北市大安區龍圖里建國南路2段79巷1 號,25.0309495,121.5382768
870,住宅竊盜,1050509,19~21,台北市中山區大直街52巷1~30號,台北市中山區大直街52巷1號,25.082533,121.546126
871,住宅竊盜,1050510,13~15,台北市士林區舊佳里11鄰前街61~90號,台北市士林區舊佳里11鄰前街61號,25.0976857,121.5260411
872,住宅竊盜,1050510,19~21,台北市萬華區萬大路71巷31~60號,台北市萬華區萬大路71巷31號,25.0307549,121.5016108
873,住宅竊盜,1050511,22~24,台北市大安區光信里仁愛路四段408巷1~30號,台北市大安區光信里仁愛路四段408巷1號,25.035322,121.554564
874,住宅竊盜,1050512,01~03,台北市大安區建倫里忠孝東路4段170巷17弄1~30號,台北市大安區建倫里忠孝東路4段170巷17弄1 號,25.0400232,121.5508746
875,住宅竊盜,1050512,10~12,台北市文山區忠順里014鄰興隆路4段145巷83弄1~30號,台北市文山區忠順里014鄰興隆路4段145巷83弄1 號,24.9851891,121.5619975
876,住宅竊盜,1050512,16~18,台北市文山區興家里27鄰興隆路三段185巷7弄1~30號,台北市文山區興家里27鄰興隆路三段185巷7弄1號,24.9955854,121.5614762
877,住宅竊盜,1050513,07~09,台北市中山區新生北路二段61~90號,台北市中山區新生北路二段61號,25.057191,121.527028
878,住宅竊盜,1050513,16~18,台北市大安區住安里信義路四段1~30號,台北市大安區住安里信義路四段1號,25.0330113,121.5454284
879,住宅竊盜,1050513,16~18,台北市萬華區西園路二段241~270號,台北市萬華區西園路二段241號,25.0264692,121.4934782
880,住宅竊盜,1050513,16~18,台北市萬華區青年路152巷1~30號,台北市萬華區青年路152巷1號,25.0209749,121.5021641
881,住宅竊盜,1050513,22~24,台北市萬華區中華路二段416巷61~90號,台北市萬華區中華路二段416巷61號,25.0275063,121.5030806
882,住宅竊盜,1050514,13~15,台北市士林區天和里天母東路107巷1~30號,台北市士林區天和里天母東路107巷1號,25.1187026,121.5367299
883,住宅竊盜,1050515,01~03,台北市中正區龍光里和平西路二段1~30號,台北市中正區龍光里和平西路二段1號,25.0280193,121.5144123
884,住宅竊盜,1050515,10~12,台北市中山區新生北路二段91~120號,台北市中山區新生北路二段91號,25.0573288,121.5278946
885,住宅竊盜,1050515,19~21,台北市大同區鄰江里酒泉街241~270號,台北市大同區鄰江里酒泉街241號,25.0721495,121.5096567
886,住宅竊盜,1050518,19~21,台北市萬華區康定路278巷17弄,台北市萬華區康定路278巷17弄,25.0395722,121.5019266
887,住宅竊盜,1050520,01~03,台北市內湖區內溝里康樂街201巷1~30號,台北市內湖區內溝里康樂街201巷1號,25.0760212,121.6225764
888,住宅竊盜,1050520,16~18,台北市萬華區寶興街80巷31~60號,台北市萬華區寶興街80巷31號,25.025444,121.4937235
889,住宅竊盜,1050521,04~06,台北市北投區開明里翠雲街26巷1~30號,台北市北投區開明里翠雲街26巷1號,25.144214,121.506524
890,住宅竊盜,1050521,04~06,台北市中山區民權東路二段135巷1~30號,台北市中山區民權東路二段135巷1號,25.0643204,121.5352004
891,住宅竊盜,1050522,07~09,台北市大同區保安里哈密街59巷38弄31~60號,台北市大同區保安里哈密街59巷38弄31號,25.0741249,121.5149807
892,住宅竊盜,1050522,13~15,台北市士林區福志里幸福街5巷1~30號,台北市士林區福志里幸福街5巷1號,25.0966313,121.5282491
893,住宅竊盜,1050524,13~15,台北市內湖區港富里13鄰港墘路37巷1~30號,台北市內湖區港富里13鄰港墘路37巷1號,25.0822659,121.5785903
894,住宅竊盜,1050526,16~18,台北市北投區永和里行義路241~270號,台北市北投區永和里行義路241號,25.13445,121.528537
895,住宅竊盜,1050528,22~24,台北市文山區木新里15鄰木新路二段66巷1~30號,台北市文山區木新里15鄰木新路二段66巷1號,24.987622,121.570813
896,住宅竊盜,1050530,10~12,台北市南港區鴻福里玉成街235巷23弄1~30號,台北市南港區鴻福里玉成街235巷23弄1 號,25.0436589,121.5862585
897,住宅竊盜,1050530,13~15,台北市大安區臨江里通化街39巷50弄1~30號,台北市大安區臨江里通化街39巷50弄1號,25.0281944,121.5546318
898,住宅竊盜,1050531,01~03,台北市南港區東新里興南街61~90號,台北市南港區東新里興南街61號,25.0559759,121.600545
899,住宅竊盜,1050601,13~15,台北市北投區東華里立農街2段151~180號,台北市北投區東華里立農街2段151號,25.123002,121.513702
900,住宅竊盜,1050601,13~15,台北市內湖區內湖路一段411巷90弄1~30號,台北市內湖區內湖路一段411巷90弄1號,25.0841072,121.5715918
901,住宅竊盜,1050602,13~15,台北市士林區福華里承德路四段40巷1~30號,台北市士林區福華里承德路四段40巷1號,25.0809179,121.522201
902,住宅竊盜,1050603,13~15,台北市大安區法治里樂利路11巷1~30號,台北市大安區法治里樂利路11巷1號,25.0282531,121.5512326
903,住宅竊盜,1050603,13~15,台北市文山區景行里21鄰景興路238巷1~30號,台北市文山區景行里21鄰景興路238巷1號,24.990607,121.542867
904,住宅竊盜,1050604,07~09,台北市中正區黎明里重慶南路1段1~30號,台北市中正區黎明里重慶南路1段1 號,25.0468944,121.5134031
